username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;2020-06-06 22:48;68339;412136;"LAW & ORDER!";;;;"1269400770472001539";https://twitter.com/realDonaldTrump/status/1269400770472001539
realDonaldTrump;2020-06-06 22:31;49391;287964;"Wow! 96% Approval Rating in the Republican Party (and I believe this was before the “GREAT” Jobs Numbers yesterday). Thank you!";;;;"1269396484048465921";https://twitter.com/realDonaldTrump/status/1269396484048465921
realDonaldTrump;2020-06-06 19:56;23900;70719;"pic.twitter.com/hJSsx86Azp";;;;"1269357552854327296";https://twitter.com/realDonaldTrump/status/1269357552854327296
realDonaldTrump;2020-06-06 14:36;30257;132291;"pic.twitter.com/FAypsSSqCs";;;;"1269276894819692544";https://twitter.com/realDonaldTrump/status/1269276894819692544
realDonaldTrump;2020-06-06 11:53;29450;119798;"Riot gear or military control is not necessary because ANTIFA & other Wacko groups of Anarchists aren’t present to cause trouble. Incredible people. Thank you Maine!https://twitter.com/lily_marston/status/1269171885998092288 …";;;;"1269235993812570112";https://twitter.com/realDonaldTrump/status/1269235993812570112
realDonaldTrump;2020-06-06 03:19;23087;113629;"Great new book by @PastorDScott called “Nothing to Lose”. The Pastor is a winner and a great guy. Much can be learned from him. Buy the book. Make him a Big Deal Author!";;@PastorDScott;;"1269106594102628359";https://twitter.com/realDonaldTrump/status/1269106594102628359
realDonaldTrump;2020-06-06 02:57;29332;118805;"“This is a flat out lie. They (the media) are making things up” @CharlesHurt @IngrahamAngle The Lamestream Media is out of control. It would be impossible to fully explain how dishonest they are!";;@CharlesHurt @IngrahamAngle;;"1269101156367765504";https://twitter.com/realDonaldTrump/status/1269101156367765504
realDonaldTrump;2020-06-06 02:00;36144;120144;"Crazy!https://twitter.com/obamamalik/status/1268612366133911557 …";;;;"1269086797226815490";https://twitter.com/realDonaldTrump/status/1269086797226815490
realDonaldTrump;2020-06-06 01:36;23262;69915;"Biden wants to Defund the Police!https://twitter.com/RichardGrenell/status/1268546489858605056 …";;;;"1269080686985719808";https://twitter.com/realDonaldTrump/status/1269080686985719808
realDonaldTrump;2020-06-06 01:29;14641;54184;"We will always defend. Great job Jay!https://twitter.com/JaySekulow/status/1268629847137550337 …";;;;"1269078999176818693";https://twitter.com/realDonaldTrump/status/1269078999176818693
realDonaldTrump;2020-06-06 01:26;16872;70495;"You must be kidding??? This is a total disgrace!https://twitter.com/RichardGrenell/status/1269048444158480384 …";;;;"1269078289467006979";https://twitter.com/realDonaldTrump/status/1269078289467006979
realDonaldTrump;2020-06-06 01:01;33570;167995;"THANK YOU MAINE! #MAGApic.twitter.com/5De7t64zRj";;;#MAGApic;"1269071937914929153";https://twitter.com/realDonaldTrump/status/1269071937914929153
realDonaldTrump;2020-06-06 01:01;34771;86293;"Twitter Pulls Trump Campaign Video of President Showing Empathy For Peaceful Protesters https://davidharrisjr.com/rich/twitter-pulls-trump-campaign-video-of-president-showing-empathy-for-peaceful-protesters/ … They are fighting hard for the Radical Left Democrats. A one sided battle. Illegal. Section 230!";;;;"1269071790015471621";https://twitter.com/realDonaldTrump/status/1269071790015471621
realDonaldTrump;2020-06-06 00:56;12069;35303;"Democrat John Hickenlooper Held in Contempt After Failing to Comply with Subpoena over Ethics Complaint https://davidharrisjr.com/steven/democrat-john-hickenlooper-held-in-contempt-after-failing-to-comply-with-subpoena-over-ethics-complaint/ … Got caught big time with his hand in the cookie jar. Should be the end of his Colorado Senate bid. Makes no difference, we already have a GREAT Senator!";;;;"1269070651693948928";https://twitter.com/realDonaldTrump/status/1269070651693948928
realDonaldTrump;2020-06-06 00:51;11417;41789;"What a fantastic group!https://twitter.com/TeamTrump/status/1269056155797635072 …";;;;"1269069457412030464";https://twitter.com/realDonaldTrump/status/1269069457412030464
realDonaldTrump;2020-06-06 00:50;18586;74657;"Great!https://twitter.com/RealCandaceO/status/1269024665831452680 …";;;;"1269069041626484737";https://twitter.com/realDonaldTrump/status/1269069041626484737
realDonaldTrump;2020-06-05 23:10;37603;151245;". @MayorBowser is grossly incompetent, and in no way qualified to be running an important city like Washington, D.C. If the great men and women of the National Guard didn’t step forward, she would have looked no better than her counterpart Mayor in Minneapolis!";;@MayorBowser;;"1269043981461184514";https://twitter.com/realDonaldTrump/status/1269043981461184514
realDonaldTrump;2020-06-05 20:08;43891;215132;"...We should be standing up straight and tall, ideally with a salute, or a hand on heart. There are other things you can protest, but not our Great American Flag - NO KNEELING!";;;;"1268998143733051394";https://twitter.com/realDonaldTrump/status/1268998143733051394
realDonaldTrump;2020-06-05 20:08;52858;283794;"I am a big fan of Drew Brees. I think he’s truly one of the greatest quarterbacks, but he should not have taken back his original stance on honoring our magnificent American Flag. OLD GLORY is to be revered, cherished, and flown high...";;;;"1268998142860627969";https://twitter.com/realDonaldTrump/status/1268998142860627969
realDonaldTrump;2020-06-05 18:04;19558;88707;"...over the last number of nights. If she doesn’t treat these men and women well, then we’ll bring in a different group of men and women!";;;;"1268966947938590721";https://twitter.com/realDonaldTrump/status/1268966947938590721
realDonaldTrump;2020-06-05 18:04;30516;123258;"The incompetent Mayor of Washington, D.C., @MayorBowser, who’s budget is totally out of control and is constantly coming back to us for “handouts”, is now fighting with the National Guard, who saved her from great embarrassment...";;@MayorBowser;;"1268966945971417088";https://twitter.com/realDonaldTrump/status/1268966945971417088
realDonaldTrump;2020-06-05 17:28;14747;59471;"I just signed the Paycheck Protection Program Flexibility Act to further improve our VERY POPULAR AND SUCCESSFUL program to help small businesses. THANK YOU to our GREAT REPUBLICAN SENATORS! @senatemajldr @marcorubio @SenatorCollins @SteveDaines @SenThomTillis @SenCoryGardnerpic.twitter.com/ooH0NclioX";;@senatemajldr @marcorubio @SenatorCollins @SteveDaines @SenThomTillis @SenCoryGardnerpic;;"1268957851810066432";https://twitter.com/realDonaldTrump/status/1268957851810066432
realDonaldTrump;2020-06-05 16:32;27848;115198;"pic.twitter.com/MpWGPExQ3E";;;;"1268943786937397248";https://twitter.com/realDonaldTrump/status/1268943786937397248
realDonaldTrump;2020-06-05 16:31;20913;81161;"Greatest Top Five Monthly Jobs Gains in HISTORY. We are #1!pic.twitter.com/Cs8NEFbHG0";;;#1;"1268943483013943298";https://twitter.com/realDonaldTrump/status/1268943483013943298
realDonaldTrump;2020-06-05 16:29;15342;81752;"“Really great numbers by any standard - UNBELIEVABLE!” @JoeSquawk Joe go it right also!";;@JoeSquawk;;"1268942964992114693";https://twitter.com/realDonaldTrump/status/1268942964992114693
realDonaldTrump;2020-06-05 13:01;15112;87613;"It is a stunner by any stretch of the imagination! @CNBC";;@CNBC;;"1268890724591964160";https://twitter.com/realDonaldTrump/status/1268890724591964160
realDonaldTrump;2020-06-05 12:59;15773;72910;"It’s a stupendous number. It’s joyous, let’s call it like it is. The Market was right. It’s stunning! @jimcramer @CNBC";;@jimcramer @CNBC;;"1268890135459921921";https://twitter.com/realDonaldTrump/status/1268890135459921921
realDonaldTrump;2020-06-05 12:54;26239;140677;"Oh no, the Dems are worried again. The only one that can kill this comeback is Sleepy Joe Biden!";;;;"1268888880264155136";https://twitter.com/realDonaldTrump/status/1268888880264155136
realDonaldTrump;2020-06-05 12:51;21504;101968;"Congratulations to wonderful Charles Payne on having been so optimistic, and therefore correct. Market up BIG!!!";;;;"1268888049792036867";https://twitter.com/realDonaldTrump/status/1268888049792036867
realDonaldTrump;2020-06-05 12:48;19173;111832;"I will be doing a News Conference at 10:00 A.M. on the Jobs Numbers! White House.";;;;"1268887468163698698";https://twitter.com/realDonaldTrump/status/1268887468163698698
realDonaldTrump;2020-06-05 12:43;15065;76848;"This is an AMAZING JOBS REPORT! Edward Lawrence @FoxNews";;@FoxNews;;"1268886111130189824";https://twitter.com/realDonaldTrump/status/1268886111130189824
realDonaldTrump;2020-06-05 12:41;16629;79351;"I am so stunned. I’ve never seen numbers like this and I’ve been doing this for 30 years! Steve M. @MariaBartiromo";;@MariaBartiromo;;"1268885664206073856";https://twitter.com/realDonaldTrump/status/1268885664206073856
realDonaldTrump;2020-06-05 12:34;16265;87451;"THESE NUMBERS ARE INCREDIBLE! @MariaBartiromo";;@MariaBartiromo;;"1268883807375183873";https://twitter.com/realDonaldTrump/status/1268883807375183873
realDonaldTrump;2020-06-05 12:33;28499;177652;"Really Big Jobs Report. Great going President Trump (kidding but true)!";;;;"1268883561651884032";https://twitter.com/realDonaldTrump/status/1268883561651884032
realDonaldTrump;2020-06-05 12:20;7763;32247;"No Contest. Steve blows him away. So important for Montana. I’ll be there to help Steve win big!!!https://twitter.com/SteveDaines/status/1268009585446707200 …";;;;"1268880321786851336";https://twitter.com/realDonaldTrump/status/1268880321786851336
realDonaldTrump;2020-06-05 12:16;8110;33074;"True. Steve is a GREAT SENATOR. Need him badly in Washington. Complete and Total Endorsement!https://twitter.com/SteveDaines/status/1268189778308001792 …";;;;"1268879488223522816";https://twitter.com/realDonaldTrump/status/1268879488223522816
realDonaldTrump;2020-06-05 11:58;5027;24194;"Great going Mike!https://twitter.com/MikeCrapo/status/1267501817312743424 …";;;;"1268874882827378688";https://twitter.com/realDonaldTrump/status/1268874882827378688
realDonaldTrump;2020-06-05 11:56;5507;25426;"Thanks for your invaluable help in getting a great man PASSED to run VOICE OF AMERICA. Trying for 25 years and you got it done Jim. Idaho is proud of you!https://twitter.com/SenatorRisch/status/1266064265825456130 …";;;;"1268874377749319683";https://twitter.com/realDonaldTrump/status/1268874377749319683
realDonaldTrump;2020-06-05 11:52;5740;28970;"Great going Brad!https://twitter.com/governorlittle/status/1266116764967919616 …";;;;"1268873258985799681";https://twitter.com/realDonaldTrump/status/1268873258985799681
realDonaldTrump;2020-06-05 11:42;9245;39226;"We just landed Wisconsin a massive Navy shipbuilding contract. Beautiful designs!https://twitter.com/SenRonJohnson/status/1263910091981500418 …";;;;"1268870744538320898";https://twitter.com/realDonaldTrump/status/1268870744538320898
realDonaldTrump;2020-06-05 11:35;21551;97068;"USA!https://twitter.com/realDonaldTrump/status/1267609190140436481 …";;;;"1268869099431608320";https://twitter.com/realDonaldTrump/status/1268869099431608320
realDonaldTrump;2020-06-05 05:21;32543;133631;"So great to have Michael home. Just arrived. Very exciting. Thank you to Iran. Don’t wait until after U.S. Election to make the Big deal. I’m going to win. You’ll make a better deal now!https://twitter.com/teamtrump/status/1268640293198364678 …";;;;"1268774841810911232";https://twitter.com/realDonaldTrump/status/1268774841810911232
realDonaldTrump;2020-06-05 02:16;18042;58363;"A must watch!https://twitter.com/ObamaMalik/status/1268615111448485889 …";;;;"1268728269840449536";https://twitter.com/realDonaldTrump/status/1268728269840449536
realDonaldTrump;2020-06-05 01:57;41184;147419;"Sleepy Joe Biden’s 1994 Crime Bill was a total disaster. It was mass incarceration for Black people, many of them innocent. I did Criminal Justice Reform, something Obama & Biden didn’t even try to do - & couldn’t do even if they did try. Biden can never escape his Crime Bill!";;;;"1268723566046044160";https://twitter.com/realDonaldTrump/status/1268723566046044160
realDonaldTrump;2020-06-04 23:36;18282;81149;"...Unrelated, I gave Alaska ANWR, major highways, and more. Get any candidate ready, good or bad, I don’t care, I’m endorsing. If you have a pulse, I’m with you!";;;;"1268688014630322177";https://twitter.com/realDonaldTrump/status/1268688014630322177
realDonaldTrump;2020-06-04 23:36;32567;139505;"Few people know where they’ll be in two years from now, but I do, in the Great State of Alaska (which I love) campaigning against Senator Lisa Murkowski. She voted against HealthCare, Justice Kavanaugh, and much else...";;;;"1268688013791506450";https://twitter.com/realDonaldTrump/status/1268688013791506450
realDonaldTrump;2020-06-04 23:32;31589;125304;"“Police Groups Break With Biden” @politico His handlers want him to “Defund the Police.” I want more money for Law Enforcement!";;@politico;;"1268686977320263681";https://twitter.com/realDonaldTrump/status/1268686977320263681
realDonaldTrump;2020-06-04 23:26;24973;100810;"Great to be with our wonderful Men and Women of the @SecretService. What a job they are doing!pic.twitter.com/QEBvy1JdUp";;@SecretService;;"1268685511755026432";https://twitter.com/realDonaldTrump/status/1268685511755026432
realDonaldTrump;2020-06-04 23:20;25208;113187;"The problem with asking for someone to give you a letter of resignation, which you do as a courtesy to help them save face, is that it is then harder to say you fired them. I did fire James Mattis. He was no good for Obama, who fired him also, and was no good for me!";;;;"1268684040334446593";https://twitter.com/realDonaldTrump/status/1268684040334446593
realDonaldTrump;2020-06-04 23:16;13019;61446;"...in my inner-circle, was totally exhausted by the job, and in the end just slinked away into obscurity. They all want to come back for a piece of the limelight!";;;;"1268683085136224257";https://twitter.com/realDonaldTrump/status/1268683085136224257
realDonaldTrump;2020-06-04 23:16;17761;83751;"John Kelly didn’t know I was going to fire James Mattis, nor did he have any knowledge of my asking for a letter of resignation. Why would I tell him, he was not...";;;;"1268683083852779520";https://twitter.com/realDonaldTrump/status/1268683083852779520
realDonaldTrump;2020-06-04 22:58;48271;225739;"The problem is not the very talented, low-flying helicopter pilots wanting to save our city, the problem is the arsonists, looters, criminals, and anarchists, wanting to destroy it (and our Country)!";;;;"1268678440225583105";https://twitter.com/realDonaldTrump/status/1268678440225583105
realDonaldTrump;2020-06-04 22:49;10246;46739;"...Michael is Tough, Smart, and Loves our Country. This has been a big battle in Congress for 25 years. Thank you to our Great Republican Senate! @SenateCloakroom";;@SenateCloakroom;;"1268676378574061571";https://twitter.com/realDonaldTrump/status/1268676378574061571
realDonaldTrump;2020-06-04 22:49;16594;72343;"Congratulations to Michael Pack! Nobody has any idea what a big victory this is for America. Why? Because he is going to be running the VOICE OF AMERICA ( @VOANews), and everything associated with it...";;@VOANews;;"1268676374501502977";https://twitter.com/realDonaldTrump/status/1268676374501502977
realDonaldTrump;2020-06-04 22:44;46848;116407;"I thought this letter from respected retired Marine and Super Star lawyer, John Dowd, would be of interest to the American People. Read it!pic.twitter.com/I5tjysckZh";;;;"1268675068814659584";https://twitter.com/realDonaldTrump/status/1268675068814659584
realDonaldTrump;2020-06-04 22:28;101692;593798;"YOU DON’T BURN CHURCHES IN AMERICA!";;;;"1268671097010094082";https://twitter.com/realDonaldTrump/status/1268671097010094082
realDonaldTrump;2020-06-04 22:28;17775;92654;"...to the UNITED STATES! We have now brought more than 40 American hostages and detainees back home since I took office. Thank you to Iran, it shows a deal is possible!";;;;"1268670884501426182";https://twitter.com/realDonaldTrump/status/1268670884501426182
realDonaldTrump;2020-06-04 22:28;28598;159821;"I just got off the phone with former American hostage Michael White, who is now in Zurich after being released from Iran. He will be on a U.S. plane shortly, and is COMING HOME...";;;;"1268670883121500160";https://twitter.com/realDonaldTrump/status/1268670883121500160
realDonaldTrump;2020-06-04 20:08;50956;192539;"The Radical Left Democrats new theme is “Defund the Police”. Remember that when you don’t want Crime, especially against you and your family. This is where Sleepy Joe is being dragged by the socialists. I am the complete opposite, more money for Law Enforcement! #LAWANDORDER";;;#LAWANDORDER;"1268635752214208514";https://twitter.com/realDonaldTrump/status/1268635752214208514
realDonaldTrump;2020-06-04 15:26;27250;158233;"....I will never stop working to secure the release of all Americans held hostage overseas! Thank you Switzerland for your great assistance.";;;;"1268564690143232001";https://twitter.com/realDonaldTrump/status/1268564690143232001
realDonaldTrump;2020-06-04 15:26;57335;323463;"I am to happy announce that Navy Veteran, Michael White, who has been detained by Iran for 683 days, is on a Swiss plane that just left Iranian Airspace. We expect him to be home with his family in America very soon....";;;;"1268564689069527042";https://twitter.com/realDonaldTrump/status/1268564689069527042
realDonaldTrump;2020-06-04 14:37;25770;102530;"Please let this serve as my Complete and Total Endorsement of a great fighter and ally in North Carolina, @LyndaBennettNC. She is strong on Crime, Borders, Military, our Great Vets & 2A. She will be a great help to me in DC. EARLY VOTING STARTS TODAY. We need Lynda Bennett! #NC11";;@LyndaBennettNC;#NC11;"1268552570617901058";https://twitter.com/realDonaldTrump/status/1268552570617901058
realDonaldTrump;2020-06-04 12:38;28612;118825;"Disgraceful!https://twitter.com/DonaldJTrumpJr/status/1268161034055028739 …";;;;"1268522581944082433";https://twitter.com/realDonaldTrump/status/1268522581944082433
realDonaldTrump;2020-06-04 10:59;90909;558255;"MAKE AMERICA GREAT AGAIN!";;;;"1268497685553823745";https://twitter.com/realDonaldTrump/status/1268497685553823745
realDonaldTrump;2020-06-04 10:58;50816;314851;"LAW & ORDER!";;;;"1268497398239842307";https://twitter.com/realDonaldTrump/status/1268497398239842307
realDonaldTrump;2020-06-04 10:58;16141;53145;"The Fake Newspaper!https://twitter.com/trumpwarroom/status/1267872606159613952 …";;;;"1268497297702367235";https://twitter.com/realDonaldTrump/status/1268497297702367235
realDonaldTrump;2020-06-04 10:54;16675;70327;"True!https://twitter.com/bennyjohnson/status/1268186178198671360 …";;;;"1268496433809952769";https://twitter.com/realDonaldTrump/status/1268496433809952769
realDonaldTrump;2020-06-04 10:54;14550;53154;"Mueller should have never been appointed, although he did prove that I must be the most honest man in America!https://twitter.com/johncardillo/status/1268201701527490561 …";;;;"1268496283649609730";https://twitter.com/realDonaldTrump/status/1268496283649609730
realDonaldTrump;2020-06-04 10:51;10877;46139;"How are they doing together?https://twitter.com/RyanAFournier/status/1268204179849437187 …";;;;"1268495510647836673";https://twitter.com/realDonaldTrump/status/1268495510647836673
realDonaldTrump;2020-06-04 10:50;11925;42567;"So many people hurt!https://twitter.com/bennyjohnson/status/1268208931056365568 …";;;;"1268495209790353408";https://twitter.com/realDonaldTrump/status/1268495209790353408
realDonaldTrump;2020-06-04 10:48;14100;46784;"No. Roger was a victim of a corrupt and illegal Witch Hunt, one which will go down as the greatest political crime in history. He can sleep well at night!https://twitter.com/charliekirk11/status/1267905498784821248 …";;;;"1268494718394085376";https://twitter.com/realDonaldTrump/status/1268494718394085376
realDonaldTrump;2020-06-04 10:34;11005;40348;"Interesting!https://twitter.com/charliekirk11/status/1268324092748292097 …";;;;"1268491289777131520";https://twitter.com/realDonaldTrump/status/1268491289777131520
realDonaldTrump;2020-06-04 10:31;7198;31464;"Great Book. Make Charlie Number One Again!https://twitter.com/charliekirk11/status/1225159300089143296 …";;;;"1268490586845298689";https://twitter.com/realDonaldTrump/status/1268490586845298689
realDonaldTrump;2020-06-04 10:29;14830;48090;"Section 230!https://twitter.com/charliekirk11/status/1268185849176264705 …";;;;"1268490114835058688";https://twitter.com/realDonaldTrump/status/1268490114835058688
realDonaldTrump;2020-06-04 10:27;8154;33715;"Good work Ted!https://twitter.com/seanmdav/status/1268205855960424448 …";;;;"1268489446279741442";https://twitter.com/realDonaldTrump/status/1268489446279741442
realDonaldTrump;2020-06-04 10:24;13056;45148;"Thank you Matt!https://twitter.com/RepMattGaetz/status/1268203940048445441 …";;;;"1268488763124178949";https://twitter.com/realDonaldTrump/status/1268488763124178949
realDonaldTrump;2020-06-04 10:22;9102;36000;"Unfair!https://twitter.com/seanmdav/status/1268207383739871234 …";;;;"1268488412945952769";https://twitter.com/realDonaldTrump/status/1268488412945952769
realDonaldTrump;2020-06-04 10:21;13840;47511;"This Witch Hunt should never have begun!https://twitter.com/GOP/status/1268206347641896962 …";;;;"1268488030471536641";https://twitter.com/realDonaldTrump/status/1268488030471536641
realDonaldTrump;2020-06-04 10:17;15805;68192;"Nasty!https://twitter.com/stillgray/status/1268042460518735872 …";;;;"1268487038275325954";https://twitter.com/realDonaldTrump/status/1268487038275325954
realDonaldTrump;2020-06-04 10:16;22900;74651;"Caught!https://twitter.com/GOPChairwoman/status/1268266090943131648 …";;;;"1268486703402102785";https://twitter.com/realDonaldTrump/status/1268486703402102785
realDonaldTrump;2020-06-04 04:28;14897;68540;"YES!https://twitter.com/DonaldJTrumpJr/status/1268171121939152898 …";;;;"1268399224942706688";https://twitter.com/realDonaldTrump/status/1268399224942706688
realDonaldTrump;2020-06-04 04:25;18024;63008;"Wow. Very impressive Josh!https://twitter.com/HawleyMO/status/1268238790184894466 …";;;;"1268398470286761985";https://twitter.com/realDonaldTrump/status/1268398470286761985
realDonaldTrump;2020-06-04 04:18;30527;114679;"Great job Ted. Country is proud of you!!!https://twitter.com/GOPChairwoman/status/1268266090943131648 …";;;;"1268396601405513728";https://twitter.com/realDonaldTrump/status/1268396601405513728
realDonaldTrump;2020-06-04 04:01;26624;94454;"FBI & DOJ had NO EVIDENCE to start an investigation against President Trump. @FoxNews “These are people with subversive actions and outright lies. They doctored documents.” @jasoninthehouse Now proven conclusively that this was the political crime of the century!";;@FoxNews @jasoninthehouse;;"1268392491310612481";https://twitter.com/realDonaldTrump/status/1268392491310612481
realDonaldTrump;2020-06-04 02:15;27100;90322;"They spied on the Trump Campaign, and got caught!!!https://twitter.com/thehill/status/1268216397940875264 …";;;;"1268365815251972096";https://twitter.com/realDonaldTrump/status/1268365815251972096
realDonaldTrump;2020-06-04 01:45;45822;259231;"I feel more and more confident that our economy is in the early stages of coming back very strong. Not everyone agrees with me, but I have little doubt. Watch for September, October, November. Next year will be one of the best ever, and look at the Stock Market NOW!";;;;"1268358305170296833";https://twitter.com/realDonaldTrump/status/1268358305170296833
realDonaldTrump;2020-06-04 01:02;20675;104991;"...His primary strength was not military, but rather personal public relations. I gave him a new life, things to do, and battles to win, but he seldom “brought home the bacon”. I didn’t like his “leadership” style or much else about him, and many others agree. Glad he is gone!";;;;"1268347259713880064";https://twitter.com/realDonaldTrump/status/1268347259713880064
realDonaldTrump;2020-06-04 01:02;37752;188482;"Probably the only thing Barack Obama & I have in common is that we both had the honor of firing Jim Mattis, the world’s most overrated General. I asked for his letter of resignation, & felt great about it. His nickname was “Chaos”, which I didn’t like, & changed to “Mad Dog”...";;;;"1268347256748507136";https://twitter.com/realDonaldTrump/status/1268347256748507136
realDonaldTrump;2020-06-03 13:07;23699;115636;"....the possible exception of another Republican President, the late, great, Abraham Lincoln...and it’s not even close. The Democrats know this, and so does the Fake News, but they refuse to write or say it because they are inherently corrupt! See “pinned” above.";;;;"1268167419132084230";https://twitter.com/realDonaldTrump/status/1268167419132084230
realDonaldTrump;2020-06-03 13:07;51466;235979;"In 3 1/2 years, I’ve done much more for our Black population than Joe Biden has done in 43 years. Actually, he set them back big time with his Crime Bill, which he doesn’t even remember. I’ve done more for Black Americans, in fact, than any President in U.S. history, with...";;;;"1268167411230007300";https://twitter.com/realDonaldTrump/status/1268167411230007300
realDonaldTrump;2020-06-03 13:02;57969;226443;"If you watch Fake News @CNN or MSDNC, you would think that the killers, terrorists, arsonists, anarchists, thugs, hoodlums, looters, ANTIFA & others, would be the nicest, kindest most wonderful people in the Whole Wide World. No, they are what they are - very bad for our Country!";;@CNN;;"1268166288993632256";https://twitter.com/realDonaldTrump/status/1268166288993632256
realDonaldTrump;2020-06-03 11:27;32715;130020;"Really sick to watch the Fake and totally Slanted News(?) coming out of MSDNC and CNN. It bears NO relationship to the Truth or Facts. They are merely offshoots of the DNC, much like the @nytimes and the Amazon @washingtonpost. Just like 2016, but worse. Sad, but we will win big!";;@nytimes @washingtonpost;;"1268142181489029121";https://twitter.com/realDonaldTrump/status/1268142181489029121
realDonaldTrump;2020-06-03 11:19;60614;373861;"LAW & ORDER!";;;;"1268140310762336256";https://twitter.com/realDonaldTrump/status/1268140310762336256
realDonaldTrump;2020-06-03 11:18;22735;140775;"Congratulations to Randy Feenstra on your big win in the Iowa Republican Primary. You will be a great Congressman!";;;;"1268139884700721153";https://twitter.com/realDonaldTrump/status/1268139884700721153
realDonaldTrump;2020-06-03 11:04;15437;61620;"The knew it was Fake and went with it anyway. Lamestream Media is CORRUPT!https://twitter.com/henryrodgersdc/status/1267964170105950208 …";;;;"1268136470415540224";https://twitter.com/realDonaldTrump/status/1268136470415540224
realDonaldTrump;2020-06-03 10:54;15166;56025;"The National Guard is ready!https://twitter.com/BuckSexton/status/1267810082517127169 …";;;;"1268134050130165760";https://twitter.com/realDonaldTrump/status/1268134050130165760
realDonaldTrump;2020-06-03 10:47;14483;62856;"Get tough police!https://twitter.com/BuckSexton/status/1268038738686414848 …";;;;"1268132269245464577";https://twitter.com/realDonaldTrump/status/1268132269245464577
realDonaldTrump;2020-06-03 10:46;15681;56184;"Undercover Huber is a great spoof, funny, but at the same time sad, because the real @JohnWHuber did absolutely NOTHING. He was a garbage disposal unit for important documents & then, tap, tap, tap, just drag it along & run out of time. A.G. Jeff Sessions was played like a drum!";;@JohnWHuber;;"1268132011203575811";https://twitter.com/realDonaldTrump/status/1268132011203575811
realDonaldTrump;2020-06-03 10:30;12804;50048;"Fredo’s ratings are down more than 50%. People are tired of his act. @CNN IS DYING!https://twitter.com/ChuckRossDC/status/1268032020199997440 …";;@CNN;;"1268127974659952642";https://twitter.com/realDonaldTrump/status/1268127974659952642
realDonaldTrump;2020-06-03 10:17;22750;77098;"So true!https://twitter.com/sentedcruz/status/1267929940869218307 …";;;;"1268124756362121217";https://twitter.com/realDonaldTrump/status/1268124756362121217
realDonaldTrump;2020-06-03 10:16;17144;56223;"Thank you Ted. They got caught cold, but this should never be allowed to happen to an incoming administration again - Spied on. Makes Watergate look like small potatoes! OBAMAGATE!https://twitter.com/SenTedCruz/status/1267961695076417536 …";;;;"1268124420377317383";https://twitter.com/realDonaldTrump/status/1268124420377317383
realDonaldTrump;2020-06-03 09:52;13934;64534;"I agree, unlike other states that are poorly run & managed, Texas is in great shape...and the Southern Border Wall, which is going up FAST, puts it in even better position!https://twitter.com/bretthavekost/status/1268023313240129536 …";;;;"1268118444001681408";https://twitter.com/realDonaldTrump/status/1268118444001681408
realDonaldTrump;2020-06-03 04:29;52256;235193;"So pathetic to watch the Fake News Lamestream Media playing down the gravity and depravity of the Radical Left, looters and thugs, ripping up our Liberal Democrat run (only) cities. It is almost like they are all working together?";;;;"1268037166946553856";https://twitter.com/realDonaldTrump/status/1268037166946553856
realDonaldTrump;2020-06-03 04:15;16432;84880;"Burgess Owens, Utah. “We weren’t to sure in 2016, but we voted for the right person to take us through this process.” @IngrahamAngle @FoxNews Thank you Burgess. Working hard!";;@IngrahamAngle @FoxNews;;"1268033455360786436";https://twitter.com/realDonaldTrump/status/1268033455360786436
realDonaldTrump;2020-06-03 03:58;22790;90893;"New York’s Finest are not being allowed to perform their MAGIC but regardless, and with the momentum that the Radical Left and others have been allowed to build, they will need additional help. NYC is totally out of control. @NYCMayor & @NYGovCuomo MUST PUT DOWN RIOTING NOW!";;@NYCMayor @NYGovCuomo;;"1268029249237274624";https://twitter.com/realDonaldTrump/status/1268029249237274624
realDonaldTrump;2020-06-03 02:57;33122;153804;"“Chaos, lawlessness, and destruction take over New York.” @FoxNews When will Governor Cuomo call the Federal Government for help?";;@FoxNews;;"1268013914178142209";https://twitter.com/realDonaldTrump/status/1268013914178142209
realDonaldTrump;2020-06-03 02:41;29414;94129;"Media Falsely Claimed Violent Riots Were Peaceful And That Tear Gas Was Used Against Rioters https://thefederalist.com/2020/06/02/media-falsely-claimed-violent-riots-were-peaceful-and-that-tear-gas-was-used-against-rioters/#.XtcNEnwYfhc.twitter … Fake News is hurting our Country so badly. Don’t burn down churches. This article is a must read!";;;#;"1268009894885634054";https://twitter.com/realDonaldTrump/status/1268009894885634054
realDonaldTrump;2020-06-03 02:28;23377;88354;"You got it wrong! If the protesters were so peaceful, why did they light the Church on fire the night before? People liked my walk to this historic place of worship! Sen. Susan Collins, Sen. James Lankford, Sen. Ben Sasse. Please read @MZHemingway below.https://twitter.com/realDonaldTrump/status/1267973369351360517 …";;@MZHemingway;;"1268006529678049281";https://twitter.com/realDonaldTrump/status/1268006529678049281
realDonaldTrump;2020-06-03 01:30;112829;430007;"Our highest respect to the family of David Dorn, a Great Police Captain from St. Louis, who was viciously shot and killed by despicable looters last night. We honor our police officers, perhaps more than ever before. Thank you!pic.twitter.com/0ouUpoJEQ4";;;;"1267992040010285057";https://twitter.com/realDonaldTrump/status/1267992040010285057
